ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1415215174.50228,dbt3,45813,10,sekondquad,psql,,-1,2014-11-05 19:19:34.498891+00,2014-11-05 19:19:34.502281+00,2014-11-05 19:19:34.502281+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-05 19:19:34.502288+00
1415215174.50228,dbt3,45812,10,sekondquad,psql,,-1,2014-11-05 19:19:34.498721+00,2014-11-05 19:19:34.502529+00,2014-11-05 19:19:34.502529+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-05 19:19:34.502534+00
1415215174.50228,dbt3,45814,10,sekondquad,psql,,-1,2014-11-05 19:19:34.499563+00,2014-11-05 19:19:34.50368+00,2014-11-05 19:19:34.50368+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-05 19:19:34.503684+00
1415215174.50228,dbt3,45815,10,sekondquad,psql,,-1,2014-11-05 19:19:34.500241+00,2014-11-05 19:19:34.504592+00,2014-11-05 19:19:34.504592+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-05 19:19:34.504602+00
1415215174.50228,dbt3,45816,10,sekondquad,psql,,-1,2014-11-05 19:19:34.500441+00,2014-11-05 19:19:34.504717+00,2014-11-05 19:19:34.504717+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-05 19:19:34.504722+00
1415215234.50797,dbt3,45859,10,sekondquad,psql,,-1,2014-11-05 19:20:06.38113+00,2014-11-05 19:20:06.38476+00,2014-11-05 19:20:06.385262+00,f,"EXPLAIN (ANALYZE, BUFFERS)
select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%ivory%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",active,2014-11-05 19:20:06.38527+00
1415215234.50797,dbt3,45868,10,sekondquad,psql,,-1,2014-11-05 19:20:34.50323+00,2014-11-05 19:20:34.506356+00,2014-11-05 19:20:34.506356+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2014-11-05 19:20:34.506362+00
1415215234.50797,dbt3,45869,10,sekondquad,psql,,-1,2014-11-05 19:20:34.503931+00,2014-11-05 19:20:34.507971+00,2014-11-05 19:20:34.507971+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-05 19:20:34.507977+00
1415215234.50797,dbt3,45871,10,sekondquad,psql,,-1,2014-11-05 19:20:34.504731+00,2014-11-05 19:20:34.508415+00,2014-11-05 19:20:34.508415+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2014-11-05 19:20:34.508417+00
1415215234.50797,dbt3,45872,10,sekondquad,psql,,-1,2014-11-05 19:20:34.505283+00,2014-11-05 19:20:34.508897+00,2014-11-05 19:20:34.508897+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2014-11-05 19:20:34.5089+00
1415215234.50797,dbt3,45870,10,sekondquad,psql,,-1,2014-11-05 19:20:34.507856+00,,,f,"",idle,2014-11-05 19:20:34.510327+00
1415215294.5144,dbt3,45859,10,sekondquad,psql,,-1,2014-11-05 19:20:06.38113+00,2014-11-05 19:20:06.38476+00,2014-11-05 19:20:06.385262+00,f,"EXPLAIN (ANALYZE, BUFFERS)
select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%ivory%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",active,2014-11-05 19:20:06.38527+00
1415215294.5144,dbt3,45884,10,sekondquad,psql,,-1,2014-11-05 19:21:34.509994+00,2014-11-05 19:21:34.514403+00,2014-11-05 19:21:34.514403+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-05 19:21:34.514409+00
1415215294.5144,dbt3,45886,10,sekondquad,psql,,-1,2014-11-05 19:21:34.510695+00,2014-11-05 19:21:34.515013+00,2014-11-05 19:21:34.515013+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2014-11-05 19:21:34.515018+00
1415215294.5144,dbt3,45887,10,sekondquad,psql,,-1,2014-11-05 19:21:34.510867+00,2014-11-05 19:21:34.515063+00,2014-11-05 19:21:34.515063+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2014-11-05 19:21:34.515066+00
1415215294.5144,dbt3,45885,10,sekondquad,psql,,-1,2014-11-05 19:21:34.511079+00,2014-11-05 19:21:34.515008+00,2014-11-05 19:21:34.515008+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2014-11-05 19:21:34.515015+00
1415215294.5144,dbt3,45888,10,sekondquad,psql,,-1,2014-11-05 19:21:34.512078+00,2014-11-05 19:21:34.516904+00,2014-11-05 19:21:34.516904+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2014-11-05 19:21:34.516909+00
