ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1415215174.50459,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_catalog,pg_operator,0,0,16440,80483,0,0,0,0,0,0,162,56906,161,35989,,,,
1415215174.50459,pg_catalog,pg_aggregate,0,0,1122,1122,0,0,0,0,0,0,25,1097,67,1897,,,,
1415215174.50459,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_toast,pg_toast_11615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_catalog,pg_description,0,0,273,0,0,0,0,0,0,0,0,0,88,520,0,0,0,0
1415215174.50459,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,public,supplier,8,400000,40,40,100000,0,0,0,100000,0,2312,15688,4,83,,,,
1415215174.50459,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,public,customer,9,9000000,28,28,1500000,0,0,0,1500000,0,68533,294885,6,86,,,,
1415215174.50459,pg_toast,pg_toast_11620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415215174.50459,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_catalog,pg_default_acl,0,0,288,0,0,0,0,0,0,0,0,0,27,261,,,,
1415215174.50459,pg_toast,pg_toast_11595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,information_schema,sql_packages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1415215174.50459,pg_catalog,pg_attribute,187,1241,47018,103315,562,20,384,6,2425,419,764,52335,216,98597,,,,
1415215174.50459,public,time_statistics,1,1,,,4,1,0,1,4,1,2,4,,,,,,
1415215174.50459,pg_catalog,pg_statistic,0,0,12321,11649,146,263,83,66,512,0,783,12146,83,26900,2187,11828,36,10008
1415215174.50459,pg_toast,pg_toast_2618,0,0,298,966,0,0,0,0,0,0,169,350,61,391,,,,
1415215174.50459,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1415215174.50459,pg_catalog,pg_depend,0,0,2872,3048,563,0,473,0,6294,474,369,3508,677,7620,,,,
1415215174.50459,pg_toast,pg_toast_11605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_catalog,pg_opclass,34,34,13118,141998,0,0,0,0,0,0,18,50298,69,16345,,,,
1415215174.50459,pg_catalog,pg_proc,0,0,20237,29958,0,0,0,0,0,0,1240,21320,455,44685,0,0,0,0
1415215174.50459,public,nation,10,50,42,42,25,0,0,0,25,0,1,45,2,49,,,,
1415215174.50459,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415215174.50459,information_schema,sql_languages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1415215174.50459,pg_catalog,pg_am,2375,2375,0,0,0,0,0,0,0,0,8,2367,0,0,,,,
1415215174.50459,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_catalog,pg_type,0,0,49429,48920,142,0,123,0,349,2,145,49263,294,80635,,,,
1415215174.50459,information_schema,sql_sizing_profiles,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1415215174.50459,pg_catalog,pg_shdepend,0,0,353,79,0,0,0,0,0,0,31,48,124,365,,,,
1415215174.50459,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415215174.50459,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415215174.50459,pg_catalog,pg_tablespace,2,4,1604,1604,0,0,0,0,0,0,9,1597,18,3190,,,,
1415215174.50459,pg_catalog,pg_inherits,0,0,62,0,0,0,0,0,0,0,0,0,32,30,,,,
1415215174.50459,public,partsupp,4,24000000,40,40,8000000,0,0,0,8000000,0,340611,954549,12,115,,,,
